PetID,target_adopcion_lenta,conjunto_petfinder,ruta_imagen_principal,numero_imagen_principal,PhotoAmt,VideoAmt,image_width,image_height,image_aspect_ratio,perro_detectado,n_perros_detectados,confianza_deteccion,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,pct_imagen_ocupada_perro,centro_perro_x_norm,centro_perro_y_norm,distancia_centro_norm,perro_centrado
ef896feeb,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ef896feeb-1.jpg,1.0,3.0,0,406.0,480.0,0.8458333333333333,True,1,0.8112635612487793,72.0,22.0,220.0,412.0,90640.0,0.5339805825242718,0.4651067323481117,0.4482758620689655,0.475,0.076944871912068,True
c45e47c4c,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c45e47c4c-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333,True,1,0.8513455390930176,100.0,1.0,148.0,276.0,40848.0,0.5362318840579711,0.3404,0.435,0.4633333333333333,0.1129247537079448,True
c5af48975,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c5af48975-1.jpg,1.0,7.0,0,267.0,400.0,0.6675,True,1,0.8682329058647156,54.0,77.0,141.0,248.0,34968.0,0.5685483870967742,0.3274157303370786,0.4662921348314606,0.5025,0.0376581891640693,True
c8c7ef646,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c8c7ef646-1.jpg,1.0,8.0,0,225.0,400.0,0.5625,True,1,0.5666924715042114,36.0,70.0,139.0,242.0,33638.0,0.5743801652892562,0.3737555555555555,0.4688888888888889,0.4775,0.0496874504273496,True
387a8e71a,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\387a8e71a-1.jpg,1.0,1.0,0,360.0,480.0,0.75,True,2,0.548823893070221,37.0,21.0,310.0,404.0,125240.0,0.7673267326732673,0.7247685185185185,0.5333333333333333,0.4645833333333333,0.0693621734889493,True
3b4b4cb9c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3b4b4cb9c-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333,True,1,0.7881512641906738,94.0,30.0,239.0,256.0,61184.0,0.93359375,0.5098666666666667,0.53375,0.5266666666666666,0.0627694193059008,True
2bf2c6260,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2bf2c6260-1.jpg,1.0,4.0,0,203.0,360.0,0.5638888888888889,True,1,0.6363348364830017,61.0,45.0,124.0,264.0,32736.0,0.4696969696969697,0.4479474548440065,0.6059113300492611,0.4916666666666666,0.1050510269269443,True
745fd19b8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\745fd19b8-1.jpg,1.0,3.0,0,640.0,360.0,1.7777777777777777,False,0,,,,,,,,,,,,
9a3224461,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9a3224461-1.jpg,1.0,23.0,0,400.0,272.0,1.4705882352941178,True,1,0.8572868704795837,12.0,16.0,274.0,214.0,58636.0,1.280373831775701,0.5389338235294118,0.3725,0.4522058823529412,0.2176089731786753,False
f861fe441,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f861fe441-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333,True,1,0.8156571984291077,262.0,88.0,284.0,240.0,68160.0,1.1833333333333331,0.221875,0.63125,0.4333333333333333,0.2247220505424423,False
c32940f0f,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c32940f0f-1.jpg,1.0,7.0,0,639.0,359.0,1.7799442896935933,True,1,0.5065063238143921,140.0,3.0,309.0,297.0,91773.0,1.0404040404040404,0.4000549256542037,0.4608763693270735,0.4220055710306407,0.1024275257028149,True
77bb4ce3a,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\77bb4ce3a-1.jpg,1.0,12.0,0,400.0,300.0,1.3333333333333333,True,1,0.6032280921936035,76.0,0.0,169.0,255.0,43095.0,0.6627450980392157,0.359125,0.40125,0.425,0.1818350901228913,True
9fb2a918d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9fb2a918d-1.jpg,1.0,5.0,0,400.0,225.0,1.7777777777777777,False,0,,,,,,,,,,,,
abaf6c9ee,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\abaf6c9ee-1.jpg,1.0,6.0,0,400.0,267.0,1.4981273408239701,True,1,0.8840946555137634,6.0,51.0,373.0,188.0,70124.0,1.9840425531914891,0.6565917602996255,0.48125,0.5430711610486891,0.0570963286692442,True
799cbc9e1,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\799cbc9e1-1.jpg,1.0,5.0,0,360.0,480.0,0.75,True,2,0.7642677426338196,92.0,34.0,265.0,437.0,115805.0,0.6064073226544623,0.670167824074074,0.6236111111111111,0.5260416666666666,0.1540742966522608,True
097dd9931,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\097dd9931-1.jpg,1.0,1.0,0,203.0,360.0,0.5638888888888889,True,1,0.6405398845672607,11.0,103.0,185.0,183.0,33855.0,1.010928961748634,0.4632594417077175,0.5098522167487685,0.5402777777777777,0.0708329021371729,True
c0545b660,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c0545b660-1.jpg,1.0,1.0,0,272.0,400.0,0.68,True,1,0.8329765200614929,11.0,121.0,230.0,231.0,53130.0,0.9956709956709956,0.4883272058823529,0.4632352941176471,0.59125,0.1564754937433716,True
b477ad589,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b477ad589-1.jpg,1.0,1.0,0,640.0,480.0,1.3333333333333333,False,0,,,,,,,,,,,,
0af142ee3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0af142ee3-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333,True,1,0.7872883081436157,90.0,87.0,212.0,121.0,25652.0,1.7520661157024793,0.2137666666666666,0.49,0.4916666666666666,0.0188679622641132,True
bd56db16a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bd56db16a-1.jpg,1.0,5.0,0,360.0,480.0,0.75,True,2,0.7144414186477661,0.0,17.0,241.0,326.0,78566.0,0.7392638036809815,0.4546643518518518,0.3347222222222222,0.375,0.2816666666666667,False
615afad71,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\615afad71-1.jpg,1.0,5.0,0,360.0,480.0,0.75,True,3,0.7828430533409119,74.0,155.0,231.0,220.0,50820.0,1.05,0.2940972222222222,0.5263888888888889,0.5520833333333334,0.0891471941354422,True
1528d2a61,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1528d2a61-1.jpg,1.0,12.0,0,300.0,400.0,0.75,True,1,0.728101372718811,55.0,54.0,175.0,315.0,55125.0,0.5555555555555556,0.459375,0.475,0.52875,0.0549181208709839,True
1e7a3b766,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1e7a3b766-1.jpg,1.0,3.0,0,360.0,480.0,0.75,True,1,0.6772868633270264,0.0,76.0,263.0,396.0,104148.0,0.6641414141414141,0.6027083333333333,0.3652777777777777,0.5708333333333333,0.1974349400576188,True
6ce342cfe,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6ce342cfe-1.jpg,1.0,9.0,0,328.0,400.0,0.82,True,1,0.8817365169525146,15.0,12.0,282.0,307.0,86574.0,0.9185667752442996,0.6598628048780488,0.4756097560975609,0.41375,0.1369279101248362,True
5f20dde82,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5f20dde82-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333,True,1,0.8642916083335876,102.0,84.0,207.0,167.0,34569.0,1.2395209580838322,0.288075,0.51375,0.5583333333333333,0.0733757453113765,True
d168549f2,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d168549f2-1.jpg,1.0,5.0,0,400.0,263.0,1.520912547528517,True,2,0.6083937883377075,204.0,19.0,177.0,237.0,41949.0,0.7468354430379747,0.398754752851711,0.73125,0.5228136882129277,0.3872625610502737,False
b9e604ca1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b9e604ca1-1.jpg,1.0,4.0,0,225.0,399.0,0.5639097744360902,True,1,0.5571178197860718,11.0,25.0,202.0,367.0,74134.0,0.5504087193460491,0.8257755499860763,0.4977777777777777,0.5225563909774437,0.039356097671303,True
1b1cf81d4,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1b1cf81d4-1.jpg,1.0,1.0,0,640.0,595.0,1.0756302521008403,True,1,0.8475967645645142,64.0,56.0,517.0,472.0,244024.0,1.0953389830508475,0.6408193277310924,0.50390625,0.4907563025210084,0.0138272673124224,True
ca4224e0b,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ca4224e0b-1.jpg,1.0,3.0,0,346.0,400.0,0.865,True,1,0.6893895864486694,3.0,4.0,341.0,389.0,132649.0,0.8766066838046273,0.9584465317919076,0.5014450867052023,0.49625,0.0059791761124229,True
38f6f3011,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\38f6f3011-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333,True,1,0.7313598394393921,18.0,1.0,248.0,298.0,73904.0,0.8322147651006712,0.6158666666666667,0.355,0.5,0.232,False
a56bbc295,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a56bbc295-1.jpg,1.0,10.0,0,360.0,480.0,0.75,True,1,0.5286561250686646,105.0,76.0,185.0,382.0,70670.0,0.4842931937172774,0.4089699074074074,0.5486111111111112,0.55625,0.1072510036213078,True
e63eea2f7,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e63eea2f7-1.jpg,1.0,2.0,0,300.0,400.0,0.75,True,1,0.4335633516311645,19.0,39.0,151.0,241.0,36391.0,0.6265560165975104,0.3032583333333333,0.315,0.39875,0.2748235797743709,False
191fb0046,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\191fb0046-1.jpg,1.0,2.0,0,400.0,299.0,1.3377926421404682,True,1,0.852118194103241,40.0,20.0,295.0,271.0,79945.0,1.088560885608856,0.6684364548494983,0.46875,0.520066889632107,0.0555282612474224,True
4ce620a7a,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4ce620a7a-1.jpg,1.0,2.0,1,283.0,400.0,0.7075,True,1,0.5752488970756531,36.0,28.0,245.0,250.0,61250.0,0.98,0.541077738515901,0.5600706713780919,0.3825,0.2040046568800314,False
bbd0c8f36,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bbd0c8f36-1.jpg,1.0,1.0,0,270.0,480.0,0.5625,True,1,0.5366729497909546,34.0,89.0,219.0,224.0,49056.0,0.9776785714285714,0.3785185185185185,0.5314814814814814,0.41875,0.1449558523922471,True
a9e4d6df7,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a9e4d6df7-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333,True,1,0.6109285354614258,43.0,30.0,320.0,240.0,76800.0,1.3333333333333333,0.64,0.5075,0.5,0.012,True
cb9eb954c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cb9eb954c-1.jpg,1.0,2.0,0,209.0,371.0,0.5633423180592992,True,1,0.740028977394104,53.0,96.0,74.0,151.0,11174.0,0.4900662251655629,0.1441081262332503,0.430622009569378,0.4622641509433962,0.0946676142149328,True
8ce613036,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8ce613036-1.jpg,1.0,2.0,0,640.0,360.0,1.7777777777777777,True,1,0.8313913345336914,8.0,37.0,570.0,322.0,183540.0,1.7701863354037266,0.7966145833333333,0.4578125,0.55,0.0883831018933864,True
a6610ebd3,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a6610ebd3-1.jpg,1.0,1.0,0,270.0,480.0,0.5625,True,1,0.7965814471244812,57.0,123.0,169.0,300.0,50700.0,0.5633333333333334,0.3912037037037037,0.524074074074074,0.56875,0.1221442667197919,True
d7a002088,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d7a002088-1.jpg,1.0,5.0,0,300.0,400.0,0.75,True,1,0.6812145709991455,5.0,24.0,280.0,364.0,101920.0,0.7692307692307693,0.8493333333333334,0.4833333333333333,0.515,0.0312409987036266,True
189a8292b,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\189a8292b-1.jpg,1.0,2.0,0,360.0,480.0,0.75,True,1,0.4620657563209533,37.0,101.0,322.0,276.0,88872.0,1.1666666666666667,0.5143055555555556,0.55,0.4979166666666667,0.0600925212577331,True
a53cb0980,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a53cb0980-1.jpg,1.0,2.0,0,362.0,480.0,0.7541666666666667,True,1,0.653102457523346,70.0,18.0,292.0,455.0,132860.0,0.6417582417582418,0.7646178637200737,0.5966850828729282,0.5114583333333333,0.1178622155940678,True
ba2d4e877,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ba2d4e877-1.jpg,1.0,2.0,0,267.0,400.0,0.6675,True,1,0.4665969610214233,0.0,61.0,242.0,323.0,78166.0,0.7492260061919505,0.7318913857677902,0.4531835205992509,0.55625,0.1070398391393903,True
3285d041f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3285d041f-1.jpg,1.0,2.0,0,300.0,400.0,0.75,True,1,0.6643387079238892,1.0,0.0,288.0,395.0,113760.0,0.7291139240506329,0.948,0.4833333333333333,0.49375,0.0223606797749978,True
be36182ea,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\be36182ea-1.jpg,1.0,2.0,0,270.0,480.0,0.5625,True,1,0.78383469581604,35.0,80.0,230.0,382.0,87860.0,0.6020942408376964,0.6779320987654321,0.5555555555555556,0.5645833333333333,0.1250651000937404,True
9fb8e5e73,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9fb8e5e73-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333,True,1,0.7939727902412415,93.0,35.0,159.0,165.0,26235.0,0.9636363636363636,0.218625,0.43125,0.3916666666666666,0.170293863659264,True
fcc138c39,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fcc138c39-1.jpg,1.0,11.0,0,640.0,512.0,1.25,True,2,0.7975928783416748,104.0,42.0,209.0,439.0,91751.0,0.4760820045558087,0.2800018310546875,0.32578125,0.5107421875,0.2724147903949318,False
f980544af,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f980544af-1.jpg,1.0,3.0,0,400.0,299.0,1.3377926421404682,True,1,0.3877557218074798,99.0,36.0,234.0,206.0,48204.0,1.135922330097087,0.4030434782608695,0.54,0.4648829431438127,0.0766425096273577,True
01c202740,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\01c202740-1.jpg,1.0,18.0,0,400.0,300.0,1.3333333333333333,True,1,0.8518087863922119,50.0,1.0,239.0,294.0,70266.0,0.8129251700680272,0.58555,0.42375,0.4933333333333333,0.1222620137246234,True
96e9f6fd8,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\96e9f6fd8-1.jpg,1.0,5.0,0,640.0,640.0,1.0,True,2,0.7439326643943787,439.0,350.0,181.0,217.0,39277.0,0.8341013824884793,0.09589111328125,0.82734375,0.71640625,0.5549515216721637,False
163adc370,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\163adc370-1.jpg,1.0,10.0,0,400.0,300.0,1.3333333333333333,True,2,0.7291072607040405,205.0,94.0,115.0,180.0,20700.0,0.6388888888888888,0.1725,0.65625,0.6133333333333333,0.2845979620447061,False
d8b05d43d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d8b05d43d-1.jpg,1.0,3.0,0,358.0,480.0,0.7458333333333333,True,1,0.4955127537250519,110.0,58.0,211.0,401.0,84611.0,0.5261845386533666,0.4923824487895717,0.6019553072625698,0.5385416666666667,0.1366750462678931,True
fd71f9fb4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fd71f9fb4-1.jpg,1.0,7.0,0,400.0,300.0,1.3333333333333333,True,1,0.836491584777832,128.0,24.0,171.0,214.0,36594.0,0.7990654205607477,0.30495,0.53375,0.4366666666666666,0.0932308961664533,True
9d1b799e7,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9d1b799e7-1.jpg,1.0,6.0,0,270.0,480.0,0.5625,True,1,0.8752514123916626,7.0,17.0,261.0,458.0,119538.0,0.5698689956331878,0.9223611111111112,0.5092592592592593,0.5125,0.0236051707971232,True
dd13b36c6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dd13b36c6-1.jpg,1.0,2.0,0,360.0,480.0,0.75,True,1,0.526054859161377,17.0,83.0,314.0,264.0,82896.0,1.1893939393939394,0.4797222222222222,0.4833333333333333,0.4479166666666667,0.0856997342145496,True
08a9b6f29,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\08a9b6f29-1.jpg,1.0,3.0,0,640.0,427.0,1.4988290398126465,True,2,0.521863579750061,140.0,3.0,412.0,406.0,167272.0,1.0147783251231528,0.6120901639344263,0.540625,0.4824355971896955,0.0703436463955768,True
02f7300db,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\02f7300db-1.jpg,1.0,3.0,0,320.0,480.0,0.6666666666666666,True,2,0.6815202236175537,143.0,65.0,162.0,238.0,38556.0,0.680672268907563,0.251015625,0.7,0.3833333333333333,0.2948271984113354,False
16dc1188b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\16dc1188b-1.jpg,1.0,3.0,0,361.0,480.0,0.7520833333333333,True,1,0.6906945705413818,46.0,65.0,243.0,371.0,90153.0,0.6549865229110512,0.5202735457063712,0.46398891966759,0.521875,0.055646886922176,True
cdf4d775f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cdf4d775f-1.jpg,1.0,2.0,0,360.0,480.0,0.75,True,1,0.7663062810897827,147.0,42.0,144.0,301.0,43344.0,0.4784053156146179,0.2508333333333333,0.6083333333333333,0.4010416666666667,0.2048644538333686,False
534104c8e,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\534104c8e-1.jpg,1.0,1.0,0,360.0,480.0,0.75,True,1,0.7357248663902283,17.0,63.0,227.0,419.0,95113.0,0.5417661097852029,0.5504224537037037,0.3625,0.5677083333333334,0.1973856912522057,True
08d198666,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\08d198666-1.jpg,1.0,4.0,0,225.0,400.0,0.5625,True,1,0.6196163892745972,35.0,150.0,185.0,103.0,19055.0,1.796116504854369,0.2117222222222222,0.5666666666666667,0.50375,0.0656941930688501,True
a015cce59,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a015cce59-1.jpg,1.0,1.0,0,640.0,523.0,1.2237093690248566,True,1,0.766889214515686,2.0,149.0,416.0,364.0,151424.0,1.1428571428571428,0.4523900573613766,0.328125,0.6328871892925431,0.3148548011180806,False
14410015e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\14410015e-1.jpg,1.0,1.0,0,360.0,480.0,0.75,True,3,0.6980254054069519,197.0,164.0,139.0,136.0,18904.0,1.0220588235294117,0.1093981481481481,0.7402777777777778,0.4833333333333333,0.2895638482653216,False
a56c46193,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a56c46193-1.jpg,1.0,3.0,0,300.0,400.0,0.75,True,1,0.8059704303741455,4.0,35.0,296.0,356.0,105376.0,0.8314606741573034,0.8781333333333333,0.5066666666666667,0.5325,0.0526117857518636,True
6521d5af1,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6521d5af1-1.jpg,1.0,4.0,0,267.0,400.0,0.6675,True,1,0.7279067635536194,24.0,52.0,238.0,325.0,77350.0,0.7323076923076923,0.724250936329588,0.5355805243445693,0.53625,0.0720899533730219,True
261c4115b,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\261c4115b-1.jpg,1.0,6.0,0,299.0,400.0,0.7475,True,1,0.593804121017456,53.0,73.0,192.0,326.0,62592.0,0.588957055214724,0.5233444816053512,0.4983277591973244,0.59,0.1441867275115418,True
2d0315769,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2d0315769-1.jpg,1.0,10.0,0,399.0,307.0,1.299674267100977,True,2,0.5940570831298828,92.0,49.0,183.0,226.0,41358.0,0.8097345132743363,0.3376356199946119,0.4598997493734336,0.5276872964169381,0.071975752695817,True
ce19e69ff,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ce19e69ff-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333,True,2,0.7347694635391235,111.0,146.0,114.0,108.0,12312.0,1.0555555555555556,0.1026,0.42,0.6666666666666666,0.2374531532744932,False
2fc753430,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2fc753430-1.jpg,1.0,2.0,0,362.0,480.0,0.7541666666666667,True,1,0.6731700897216797,79.0,103.0,277.0,373.0,103321.0,0.7426273458445041,0.594619014732965,0.600828729281768,0.603125,0.2045968552431203,False
80aca536a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\80aca536a-1.jpg,1.0,2.0,0,319.0,480.0,0.6645833333333333,True,1,0.7854564189910889,18.0,133.0,239.0,300.0,71700.0,0.7966666666666666,0.4682601880877743,0.4310344827586206,0.5895833333333333,0.1676150632992674,True
daabe5f9d,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\daabe5f9d-1.jpg,1.0,1.0,0,400.0,400.0,1.0,True,1,0.3920786082744598,32.0,45.0,310.0,308.0,95480.0,1.0064935064935066,0.59675,0.4675,0.4975,0.0460977222864644,True
883e7d058,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\883e7d058-1.jpg,1.0,5.0,0,343.0,480.0,0.7145833333333333,True,1,0.7809602618217468,20.0,3.0,178.0,430.0,76540.0,0.413953488372093,0.4648931000971817,0.3177842565597668,0.4541666666666666,0.2246231050142596,False
e246ecfdc,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e246ecfdc-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333,True,1,0.8024827241897583,18.0,48.0,381.0,236.0,89916.0,1.6144067796610169,0.7493,0.52125,0.5533333333333333,0.0724706837279737,True
437b06047,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\437b06047-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333,True,1,0.4842491149902344,23.0,41.0,358.0,185.0,66230.0,1.9351351351351351,0.5519166666666667,0.505,0.445,0.0664830805543786,True
1d30559d8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1d30559d8-1.jpg,1.0,5.0,0,223.0,299.0,0.745819397993311,True,1,0.5981485843658447,80.0,87.0,140.0,180.0,25200.0,0.7777777777777778,0.3779414190800426,0.672645739910314,0.5919732441471572,0.253686964812666,False
902624c4b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\902624c4b-1.jpg,1.0,5.0,0,300.0,400.0,0.75,True,1,0.7707618474960327,78.0,55.0,197.0,248.0,48856.0,0.7943548387096774,0.4071333333333333,0.5883333333333334,0.4475,0.1352479205015737,True
e94f842c0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e94f842c0-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333,True,1,0.8872339129447937,30.0,101.0,315.0,215.0,67725.0,1.4651162790697674,0.220458984375,0.29296875,0.434375,0.3404821948355009,False
0985e2dad,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0985e2dad-1.jpg,1.0,4.0,0,300.0,400.0,0.75,True,1,0.6391624212265015,11.0,46.0,271.0,346.0,93766.0,0.7832369942196532,0.7813833333333333,0.4883333333333333,0.5475,0.0772787163454466,True
33eaf34b3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\33eaf34b3-1.jpg,1.0,1.0,0,480.0,480.0,1.0,True,1,0.8739912509918213,0.0,0.0,477.0,474.0,226098.0,1.0063291139240509,0.981328125,0.496875,0.49375,0.0098821176880261,True
f056ab9fc,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f056ab9fc-1.jpg,1.0,1.0,0,399.0,224.0,1.78125,False,0,,,,,,,,,,,,
df59dd59f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\df59dd59f-1.jpg,1.0,4.0,0,363.0,480.0,0.75625,True,1,0.6801427602767944,98.0,45.0,221.0,394.0,87074.0,0.5609137055837563,0.4997359963269054,0.5743801652892562,0.5041666666666667,0.0899759303618277,True
68d7d01d0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\68d7d01d0-1.jpg,1.0,1.0,0,360.0,480.0,0.75,True,1,0.6230467557907104,25.0,42.0,337.0,186.0,62682.0,1.8118279569892477,0.3627430555555556,0.5375,0.28125,0.3528809997718778,False
0be7a4adf,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0be7a4adf-1.jpg,1.0,5.0,0,360.0,480.0,0.75,True,1,0.7978724837303162,71.0,9.0,240.0,418.0,100320.0,0.5741626794258373,0.5805555555555556,0.5305555555555556,0.4541666666666666,0.0819891591749922,True
8b2be8807,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8b2be8807-1.jpg,1.0,5.0,0,360.0,480.0,0.75,True,1,0.885554313659668,67.0,66.0,291.0,414.0,120474.0,0.7028985507246377,0.6971875,0.5902777777777778,0.56875,0.1543894786282767,True
9c33e8db3,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9c33e8db3-1.jpg,1.0,9.0,0,400.0,300.0,1.3333333333333333,True,1,0.6010347008705139,74.0,21.0,205.0,269.0,55145.0,0.7620817843866171,0.4595416666666667,0.44125,0.5183333333333333,0.0965401470891773,True
