PetID,perro_detectado,n_perros_detectados,confianza_deteccion,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,pct_imagen_ocupada_perro,centro_perro_x_norm,centro_perro_y_norm,distancia_centro_norm,perro_centrado
dcd93c794,True,1,0.8967933654785156,71.0,127.0,123.0,199.0,24477.0,0.6180904522613065,0.25496875,0.5520833333333334,0.56625,0.12562344526401115,True
9dfcbe364,True,1,0.7354652881622314,128.0,44.0,327.0,372.0,121644.0,0.8790322580645161,0.44686900747206243,0.45618153364632236,0.539906103286385,0.08530580332014555,True
84c1afe03,True,1,0.766431450843811,24.0,126.0,223.0,208.0,46384.0,1.0721153846153846,0.38653333333333334,0.45166666666666666,0.575,0.1332816566523691,True
861d65847,True,1,0.679855227470398,25.0,12.0,223.0,385.0,85855.0,0.5792207792207792,0.7154583333333333,0.455,0.51125,0.05692099788303083,True
1bbadc050,False,0,,,,,,,,,,,,
90b927fdd,True,1,0.6231824159622192,0.0,6.0,344.0,441.0,151704.0,0.780045351473923,0.8779166666666667,0.4777777777777778,0.471875,0.05230784942158405,True
a0da2621e,True,5,0.9215225577354431,14.0,215.0,109.0,171.0,18639.0,0.6374269005847953,0.15849489795918367,0.23299319727891157,0.75125,0.5137733521169794,False
7ddf00d90,True,1,0.3504081964492798,9.0,18.0,165.0,120.0,19800.0,1.375,0.7524797628548626,0.5111731843575419,0.5306122448979592,0.04252075859463454,True
a20880c1d,True,1,0.6875351667404175,126.0,85.0,383.0,295.0,112985.0,1.2983050847457627,0.3677897135416667,0.49609375,0.484375,0.01976423537605237,True
c33c82dd5,True,1,0.887240469455719,8.0,1.0,287.0,394.0,113078.0,0.7284263959390863,0.9423166666666667,0.505,0.495,0.01,True
ba54e88a9,False,0,,,,,,,,,,,,
a6c7f3a13,False,0,,,,,,,,,,,,
447233a49,True,1,0.6431853175163269,65.0,93.0,196.0,237.0,46452.0,0.8270042194092827,0.3871,0.5433333333333333,0.52875,0.06942621983083913,True
b2b3baca1,True,1,0.881746768951416,29.0,50.0,244.0,360.0,87840.0,0.6777777777777778,0.5083333333333333,0.41944444444444445,0.4791666666666667,0.10225241100118644,True
262d7f006,True,1,0.8092477321624756,44.0,140.0,169.0,126.0,21294.0,1.3412698412698412,0.17745,0.42833333333333334,0.5075,0.08683317338436965,True
175f4a910,True,1,0.820649266242981,159.0,51.0,85.0,151.0,12835.0,0.5629139072847682,0.07427662037037037,0.5597222222222222,0.2635416666666667,0.3850613226775993,False
b8ccf4b62,True,1,0.7279878854751587,31.0,79.0,157.0,227.0,35639.0,0.6916299559471366,0.29699166666666665,0.365,0.48125,0.1647543626129518,True
7d1030b42,True,1,0.7782096862792969,0.0,20.0,370.0,273.0,101010.0,1.3553113553113554,0.84175,0.4625,0.5216666666666666,0.06539113089708727,True
94019dc75,True,1,0.6158316135406494,36.0,22.0,318.0,273.0,86814.0,1.164835164835165,0.72345,0.4875,0.5283333333333333,0.03944616584663204,True
1035db262,True,1,0.46114856004714966,16.0,115.0,286.0,286.0,81796.0,1.0,0.47335648148148146,0.44166666666666665,0.5375,0.09219544457292887,True
59e59bd5a,True,1,0.388161838054657,21.0,58.0,286.0,157.0,44902.0,1.821656050955414,0.3741833333333333,0.41,0.455,0.15379206741571558,True
554c80a2a,True,1,0.7748035192489624,60.0,90.0,161.0,267.0,42987.0,0.602996254681648,0.3316898148148148,0.5203703703703704,0.465625,0.06316208823370917,True
8d8895245,True,1,0.7436741590499878,69.0,1.0,329.0,296.0,97384.0,1.1114864864864864,0.8115333333333333,0.58375,0.49666666666666665,0.13405968819895114,True
a120cae65,True,1,0.6844643950462341,162.0,96.0,466.0,545.0,253970.0,0.8550458715596331,0.6200439453125,0.6171875,0.57578125,0.19736113096459748,True
7cf37c7e2,True,1,0.725009024143219,51.0,92.0,198.0,219.0,43362.0,0.9041095890410958,0.4075375939849624,0.5639097744360902,0.50375,0.07105366132513155,True
374b76068,True,1,0.652967631816864,0.0,0.0,490.0,360.0,176400.0,1.3611111111111112,0.765625,0.3828125,0.5,0.20427551651356624,False
9f2dd031a,True,2,0.8623220920562744,402.0,137.0,160.0,280.0,44800.0,0.5714285714285714,0.14583333333333334,0.753125,0.5770833333333333,0.415428995136353,False
79a9a7b05,True,1,0.5127134323120117,35.0,49.0,398.0,248.0,98704.0,1.6048387096774193,0.45696296296296296,0.52,0.36041666666666666,0.2054917084138487,False
bf90589d1,False,0,,,,,,,,,,,,
e375cb119,True,1,0.6834639310836792,3.0,98.0,187.0,268.0,50116.0,0.6977611940298507,0.47279245283018867,0.3641509433962264,0.58,0.2007695045628894,False
1e87e4110,True,2,0.7653042674064636,71.0,19.0,150.0,282.0,42300.0,0.5319148936170213,0.35016556291390727,0.365,0.5298013245033113,0.21845404557741582,False
6aee1d8da,True,1,0.8895024657249451,60.0,152.0,142.0,166.0,23572.0,0.8554216867469879,0.19643333333333332,0.43666666666666665,0.5875,0.15929846201391903,True
679e98b95,True,1,0.7809361815452576,54.0,59.0,237.0,228.0,54036.0,1.0394736842105263,0.4503,0.43125,0.5766666666666667,0.14340153416194681,True
484915b4f,False,0,,,,,,,,,,,,
417c09a08,True,1,0.6270729303359985,0.0,11.0,400.0,173.0,69200.0,2.3121387283236996,0.7238493723849372,0.5,0.40794979079497906,0.09442821087273934,True
f6fac7b56,True,1,0.7520627379417419,10.0,110.0,283.0,223.0,63109.0,1.2690582959641257,0.5276672240802676,0.5066889632107023,0.55375,0.08647495064668193,True
8655a46ed,True,1,0.8057991862297058,109.0,32.0,204.0,267.0,54468.0,0.7640449438202247,0.4539,0.5275,0.5516666666666666,0.07602631123499284,True
1f9b856e0,True,1,0.8459792137145996,12.0,42.0,376.0,187.0,70312.0,2.0106951871657754,0.5859333333333333,0.5,0.45166666666666666,0.058,True
e9ec4d543,True,1,0.6838953495025635,207.0,67.0,193.0,196.0,37828.0,0.9846938775510204,0.3541947565543071,0.75875,0.6179775280898876,0.44991341167640675,False
ea39ef3ae,True,1,0.7636287808418274,52.0,52.0,312.0,246.0,76752.0,1.2682926829268293,0.6396,0.52,0.5833333333333334,0.1049952379872535,True
9bd70dc2b,True,5,0.7492306232452393,300.0,101.0,97.0,98.0,9506.0,0.9897959183673469,0.07921666666666667,0.87125,0.5,0.594,False
be3508ce5,True,1,0.8287991881370544,79.0,0.0,478.0,577.0,275806.0,0.82842287694974,0.6733544921875,0.496875,0.45078125,0.06974598162708014,True
ef896feeb,True,1,0.8112635612487793,72.0,22.0,220.0,412.0,90640.0,0.5339805825242718,0.4651067323481117,0.4482758620689655,0.475,0.07694487191206802,True
c45e47c4c,True,1,0.8513455390930176,100.0,1.0,148.0,276.0,40848.0,0.5362318840579711,0.3404,0.435,0.4633333333333333,0.11292475370794483,True
c5af48975,True,1,0.8682329058647156,54.0,77.0,141.0,248.0,34968.0,0.5685483870967742,0.32741573033707866,0.46629213483146065,0.5025,0.03765818916406932,True
c8c7ef646,True,1,0.5666924715042114,36.0,70.0,139.0,242.0,33638.0,0.5743801652892562,0.37375555555555556,0.4688888888888889,0.4775,0.04968745042734962,True
387a8e71a,True,2,0.548823893070221,37.0,21.0,310.0,404.0,125240.0,0.7673267326732673,0.7247685185185185,0.5333333333333333,0.46458333333333335,0.06936217348894938,True
3b4b4cb9c,True,1,0.7881512641906738,94.0,30.0,239.0,256.0,61184.0,0.93359375,0.5098666666666667,0.53375,0.5266666666666666,0.06276941930590087,True
2bf2c6260,True,1,0.6363348364830017,61.0,45.0,124.0,264.0,32736.0,0.4696969696969697,0.44794745484400655,0.6059113300492611,0.49166666666666664,0.10505102692694436,True
745fd19b8,False,0,,,,,,,,,,,,
9a3224461,True,1,0.8572868704795837,12.0,16.0,274.0,214.0,58636.0,1.280373831775701,0.5389338235294118,0.3725,0.4522058823529412,0.21760897317867536,False
f861fe441,True,1,0.8156571984291077,262.0,88.0,284.0,240.0,68160.0,1.1833333333333333,0.221875,0.63125,0.43333333333333335,0.22472205054244232,False
c32940f0f,True,1,0.5065063238143921,140.0,3.0,309.0,297.0,91773.0,1.0404040404040404,0.40005492565420375,0.46087636932707354,0.4220055710306407,0.10242752570281494,True
77bb4ce3a,True,1,0.6032280921936035,76.0,0.0,169.0,255.0,43095.0,0.6627450980392157,0.359125,0.40125,0.425,0.1818350901228913,True
9fb2a918d,False,0,,,,,,,,,,,,
abaf6c9ee,True,1,0.8840946555137634,6.0,51.0,373.0,188.0,70124.0,1.9840425531914894,0.6565917602996255,0.48125,0.5430711610486891,0.05709632866924429,True
799cbc9e1,True,2,0.7642677426338196,92.0,34.0,265.0,437.0,115805.0,0.6064073226544623,0.670167824074074,0.6236111111111111,0.5260416666666666,0.15407429665226088,True
097dd9931,True,1,0.6405398845672607,11.0,103.0,185.0,183.0,33855.0,1.010928961748634,0.46325944170771755,0.5098522167487685,0.5402777777777777,0.07083290213717293,True
c0545b660,True,1,0.8329765200614929,11.0,121.0,230.0,231.0,53130.0,0.9956709956709957,0.48832720588235295,0.4632352941176471,0.59125,0.15647549374337166,True
b477ad589,False,0,,,,,,,,,,,,
0af142ee3,True,1,0.7872883081436157,90.0,87.0,212.0,121.0,25652.0,1.7520661157024793,0.21376666666666666,0.49,0.49166666666666664,0.018867962264113206,True
bd56db16a,True,2,0.7144414186477661,0.0,17.0,241.0,326.0,78566.0,0.7392638036809815,0.45466435185185183,0.3347222222222222,0.375,0.2816666666666667,False
615afad71,True,3,0.7828430533409119,74.0,155.0,231.0,220.0,50820.0,1.05,0.29409722222222223,0.5263888888888889,0.5520833333333334,0.08914719413544221,True
1528d2a61,True,1,0.728101372718811,55.0,54.0,175.0,315.0,55125.0,0.5555555555555556,0.459375,0.475,0.52875,0.054918120870983925,True
1e7a3b766,True,1,0.6772868633270264,0.0,76.0,263.0,396.0,104148.0,0.6641414141414141,0.6027083333333333,0.36527777777777776,0.5708333333333333,0.19743494005761886,True
6ce342cfe,True,1,0.8817365169525146,15.0,12.0,282.0,307.0,86574.0,0.9185667752442996,0.6598628048780488,0.47560975609756095,0.41375,0.1369279101248362,True
5f20dde82,True,1,0.8642916083335876,102.0,84.0,207.0,167.0,34569.0,1.2395209580838322,0.288075,0.51375,0.5583333333333333,0.07337574531137656,True
d168549f2,True,2,0.6083937883377075,204.0,19.0,177.0,237.0,41949.0,0.7468354430379747,0.398754752851711,0.73125,0.5228136882129277,0.3872625610502737,False
b9e604ca1,True,1,0.5571178197860718,11.0,25.0,202.0,367.0,74134.0,0.5504087193460491,0.8257755499860763,0.49777777777777776,0.5225563909774437,0.03935609767130307,True
1b1cf81d4,True,1,0.8475967645645142,64.0,56.0,517.0,472.0,244024.0,1.0953389830508475,0.6408193277310924,0.50390625,0.4907563025210084,0.013827267312422453,True
ca4224e0b,True,1,0.6893895864486694,3.0,4.0,341.0,389.0,132649.0,0.8766066838046273,0.9584465317919075,0.5014450867052023,0.49625,0.005979176112422918,True
38f6f3011,True,1,0.7313598394393921,18.0,1.0,248.0,298.0,73904.0,0.8322147651006712,0.6158666666666667,0.355,0.5,0.232,False
a56bbc295,True,1,0.5286561250686646,105.0,76.0,185.0,382.0,70670.0,0.48429319371727747,0.4089699074074074,0.5486111111111112,0.55625,0.1072510036213078,True
e63eea2f7,True,1,0.43356335163116455,19.0,39.0,151.0,241.0,36391.0,0.6265560165975104,0.30325833333333335,0.315,0.39875,0.2748235797743709,False
191fb0046,True,1,0.852118194103241,40.0,20.0,295.0,271.0,79945.0,1.088560885608856,0.6684364548494983,0.46875,0.520066889632107,0.055528261247422474,True
4ce620a7a,True,1,0.5752488970756531,36.0,28.0,245.0,250.0,61250.0,0.98,0.541077738515901,0.5600706713780919,0.3825,0.2040046568800314,False
bbd0c8f36,True,1,0.5366729497909546,34.0,89.0,219.0,224.0,49056.0,0.9776785714285714,0.37851851851851853,0.5314814814814814,0.41875,0.14495585239224715,True
a9e4d6df7,True,1,0.6109285354614258,43.0,30.0,320.0,240.0,76800.0,1.3333333333333333,0.64,0.5075,0.5,0.012,True
cb9eb954c,True,1,0.740028977394104,53.0,96.0,74.0,151.0,11174.0,0.4900662251655629,0.14410812623325037,0.430622009569378,0.46226415094339623,0.09466761421493282,True
8ce613036,True,1,0.8313913345336914,8.0,37.0,570.0,322.0,183540.0,1.7701863354037266,0.7966145833333333,0.4578125,0.55,0.08838310189338647,True
a6610ebd3,True,1,0.7965814471244812,57.0,123.0,169.0,300.0,50700.0,0.5633333333333334,0.3912037037037037,0.524074074074074,0.56875,0.1221442667197919,True
d7a002088,True,1,0.6812145709991455,5.0,24.0,280.0,364.0,101920.0,0.7692307692307693,0.8493333333333334,0.48333333333333334,0.515,0.031240998703626614,True
189a8292b,True,1,0.46206575632095337,37.0,101.0,322.0,276.0,88872.0,1.1666666666666667,0.5143055555555556,0.55,0.4979166666666667,0.06009252125773315,True
a53cb0980,True,1,0.653102457523346,70.0,18.0,292.0,455.0,132860.0,0.6417582417582418,0.7646178637200737,0.5966850828729282,0.5114583333333333,0.11786221559406786,True
ba2d4e877,True,1,0.46659696102142334,0.0,61.0,242.0,323.0,78166.0,0.7492260061919505,0.7318913857677902,0.45318352059925093,0.55625,0.10703983913939037,True
3285d041f,True,1,0.6643387079238892,1.0,0.0,288.0,395.0,113760.0,0.7291139240506329,0.948,0.48333333333333334,0.49375,0.022360679774997897,True
be36182ea,True,1,0.78383469581604,35.0,80.0,230.0,382.0,87860.0,0.6020942408376964,0.6779320987654321,0.5555555555555556,0.5645833333333333,0.1250651000937404,True
9fb8e5e73,True,1,0.7939727902412415,93.0,35.0,159.0,165.0,26235.0,0.9636363636363636,0.218625,0.43125,0.39166666666666666,0.17029386365926402,True
fcc138c39,True,2,0.7975928783416748,104.0,42.0,209.0,439.0,91751.0,0.4760820045558087,0.2800018310546875,0.32578125,0.5107421875,0.2724147903949318,False
f980544af,True,1,0.38775572180747986,99.0,36.0,234.0,206.0,48204.0,1.1359223300970873,0.40304347826086956,0.54,0.46488294314381273,0.07664250962735775,True
01c202740,True,1,0.8518087863922119,50.0,1.0,239.0,294.0,70266.0,0.8129251700680272,0.58555,0.42375,0.49333333333333335,0.1222620137246234,True
96e9f6fd8,True,2,0.7439326643943787,439.0,350.0,181.0,217.0,39277.0,0.8341013824884793,0.09589111328125,0.82734375,0.71640625,0.5549515216721637,False
163adc370,True,2,0.7291072607040405,205.0,94.0,115.0,180.0,20700.0,0.6388888888888888,0.1725,0.65625,0.6133333333333333,0.28459796204470617,False
d8b05d43d,True,1,0.4955127537250519,110.0,58.0,211.0,401.0,84611.0,0.5261845386533666,0.4923824487895717,0.6019553072625698,0.5385416666666667,0.13667504626789317,True
fd71f9fb4,True,1,0.836491584777832,128.0,24.0,171.0,214.0,36594.0,0.7990654205607477,0.30495,0.53375,0.43666666666666665,0.09323089616645332,True
9d1b799e7,True,1,0.8752514123916626,7.0,17.0,261.0,458.0,119538.0,0.5698689956331878,0.9223611111111111,0.5092592592592593,0.5125,0.02360517079712321,True
dd13b36c6,True,1,0.526054859161377,17.0,83.0,314.0,264.0,82896.0,1.1893939393939394,0.4797222222222222,0.48333333333333334,0.4479166666666667,0.08569973421454961,True
08a9b6f29,True,2,0.521863579750061,140.0,3.0,412.0,406.0,167272.0,1.0147783251231528,0.6120901639344263,0.540625,0.48243559718969553,0.07034364639557686,True
02f7300db,True,2,0.6815202236175537,143.0,65.0,162.0,238.0,38556.0,0.680672268907563,0.251015625,0.7,0.38333333333333336,0.2948271984113354,False
16dc1188b,True,1,0.6906945705413818,46.0,65.0,243.0,371.0,90153.0,0.6549865229110512,0.5202735457063712,0.46398891966759004,0.521875,0.055646886922176085,True
cdf4d775f,True,1,0.7663062810897827,147.0,42.0,144.0,301.0,43344.0,0.47840531561461797,0.25083333333333335,0.6083333333333333,0.4010416666666667,0.20486445383336865,False
534104c8e,True,1,0.7357248663902283,17.0,63.0,227.0,419.0,95113.0,0.5417661097852029,0.5504224537037037,0.3625,0.5677083333333334,0.19738569125220579,True
08d198666,True,1,0.6196163892745972,35.0,150.0,185.0,103.0,19055.0,1.796116504854369,0.21172222222222223,0.5666666666666667,0.50375,0.06569419306885015,True
a015cce59,True,1,0.766889214515686,2.0,149.0,416.0,364.0,151424.0,1.1428571428571428,0.45239005736137666,0.328125,0.6328871892925431,0.3148548011180806,False
14410015e,True,3,0.6980254054069519,197.0,164.0,139.0,136.0,18904.0,1.0220588235294117,0.10939814814814815,0.7402777777777778,0.48333333333333334,0.28956384826532167,False
a56c46193,True,1,0.8059704303741455,4.0,35.0,296.0,356.0,105376.0,0.8314606741573034,0.8781333333333333,0.5066666666666667,0.5325,0.05261178575186362,True
6521d5af1,True,1,0.7279067635536194,24.0,52.0,238.0,325.0,77350.0,0.7323076923076923,0.724250936329588,0.5355805243445693,0.53625,0.0720899533730219,True
261c4115b,True,1,0.593804121017456,53.0,73.0,192.0,326.0,62592.0,0.588957055214724,0.5233444816053512,0.4983277591973244,0.59,0.14418672751154182,True
2d0315769,True,2,0.5940570831298828,92.0,49.0,183.0,226.0,41358.0,0.8097345132743363,0.33763561999461195,0.4598997493734336,0.5276872964169381,0.07197575269581703,True
ce19e69ff,True,2,0.7347694635391235,111.0,146.0,114.0,108.0,12312.0,1.0555555555555556,0.1026,0.42,0.6666666666666666,0.23745315327449326,False
2fc753430,True,1,0.6731700897216797,79.0,103.0,277.0,373.0,103321.0,0.7426273458445041,0.594619014732965,0.600828729281768,0.603125,0.20459685524312032,False
80aca536a,True,1,0.7854564189910889,18.0,133.0,239.0,300.0,71700.0,0.7966666666666666,0.4682601880877743,0.43103448275862066,0.5895833333333333,0.1676150632992674,True
daabe5f9d,True,1,0.39207860827445984,32.0,45.0,310.0,308.0,95480.0,1.0064935064935066,0.59675,0.4675,0.4975,0.046097722286464436,True
883e7d058,True,1,0.7809602618217468,20.0,3.0,178.0,430.0,76540.0,0.413953488372093,0.4648931000971817,0.3177842565597668,0.45416666666666666,0.22462310501425964,False
e246ecfdc,True,1,0.8024827241897583,18.0,48.0,381.0,236.0,89916.0,1.6144067796610169,0.7493,0.52125,0.5533333333333333,0.07247068372797374,True
437b06047,True,1,0.4842491149902344,23.0,41.0,358.0,185.0,66230.0,1.9351351351351351,0.5519166666666667,0.505,0.445,0.06648308055437864,True
1d30559d8,True,1,0.5981485843658447,80.0,87.0,140.0,180.0,25200.0,0.7777777777777778,0.3779414190800426,0.672645739910314,0.5919732441471572,0.25368696481266606,False
902624c4b,True,1,0.7707618474960327,78.0,55.0,197.0,248.0,48856.0,0.7943548387096774,0.40713333333333335,0.5883333333333334,0.4475,0.1352479205015737,True
e94f842c0,True,1,0.8872339129447937,30.0,101.0,315.0,215.0,67725.0,1.4651162790697674,0.220458984375,0.29296875,0.434375,0.3404821948355009,False
0985e2dad,True,1,0.6391624212265015,11.0,46.0,271.0,346.0,93766.0,0.7832369942196532,0.7813833333333333,0.48833333333333334,0.5475,0.07727871634544663,True
33eaf34b3,True,1,0.8739912509918213,0.0,0.0,477.0,474.0,226098.0,1.0063291139240507,0.981328125,0.496875,0.49375,0.009882117688026186,True
f056ab9fc,False,0,,,,,,,,,,,,
df59dd59f,True,1,0.6801427602767944,98.0,45.0,221.0,394.0,87074.0,0.5609137055837563,0.4997359963269054,0.5743801652892562,0.5041666666666667,0.08997593036182774,True
68d7d01d0,True,1,0.6230467557907104,25.0,42.0,337.0,186.0,62682.0,1.8118279569892473,0.3627430555555556,0.5375,0.28125,0.3528809997718778,False
0be7a4adf,True,1,0.7978724837303162,71.0,9.0,240.0,418.0,100320.0,0.5741626794258373,0.5805555555555556,0.5305555555555556,0.45416666666666666,0.08198915917499229,True
8b2be8807,True,1,0.885554313659668,67.0,66.0,291.0,414.0,120474.0,0.7028985507246377,0.6971875,0.5902777777777778,0.56875,0.1543894786282767,True
9c33e8db3,True,1,0.6010347008705139,74.0,21.0,205.0,269.0,55145.0,0.7620817843866171,0.4595416666666667,0.44125,0.5183333333333333,0.09654014708917737,True
6adc3bf2f,True,1,0.725953221321106,9.0,65.0,277.0,322.0,89194.0,0.860248447204969,0.5226843875625564,0.41316526610644255,0.47280334728033474,0.1126899250041157,True
66a1d5bc4,True,1,0.6441128849983215,30.0,6.0,332.0,288.0,95616.0,1.1527777777777777,0.7968,0.49,0.5,0.016,True
2c137b9a4,True,1,0.5965760946273804,55.0,67.0,146.0,174.0,25404.0,0.8390804597701149,0.2117,0.32,0.5133333333333333,0.2884441020371191,False
76c276834,True,1,0.8852259516716003,81.0,78.0,131.0,290.0,37990.0,0.4517241379310345,0.3176421404682274,0.4899665551839465,0.5575,0.09289065778446991,True
8e77d52ad,False,0,,,,,,,,,,,,
a00eaa0fb,True,2,0.6723257303237915,74.0,73.0,230.0,396.0,91080.0,0.5808080808080808,0.5270833333333333,0.525,0.5645833333333333,0.10760008261045982,True
3ec367f79,True,1,0.5626371502876282,47.0,41.0,205.0,233.0,47765.0,0.8798283261802575,0.3980416666666667,0.49833333333333335,0.39375,0.17001176429882728,True
19db3e21f,True,2,0.5586234331130981,76.0,6.0,271.0,248.0,67208.0,1.092741935483871,0.6316541353383459,0.52875,0.48872180451127817,0.04948205444899039,True
d86d7a70e,True,1,0.7418432235717773,29.0,53.0,177.0,189.0,33453.0,0.9365079365079365,0.4956,0.5222222222222223,0.49166666666666664,0.0298142396999972,True
976cd59b0,True,5,0.6474327445030212,124.0,211.0,197.0,185.0,36445.0,1.0648648648648649,0.08897705078125,0.34765625,0.47421875,0.21850991289012495,False
004a26127,True,1,0.7781253457069397,52.0,19.0,341.0,243.0,82863.0,1.4032921810699588,0.7758707865168539,0.55625,0.5262172284644194,0.09799339182378318,True
b6c338f94,True,1,0.7916382551193237,60.0,114.0,243.0,136.0,33048.0,1.786764705882353,0.19125,0.5041666666666667,0.37916666666666665,0.19339797769826286,True
8670bd551,True,1,0.6656792163848877,12.0,10.0,383.0,272.0,104176.0,1.4080882352941178,0.8681333333333333,0.50875,0.4866666666666667,0.0212602916254693,True
fd3c1a3bb,True,1,0.7805866599082947,139.0,93.0,378.0,316.0,119448.0,1.1962025316455696,0.388828125,0.5125,0.5229166666666667,0.03400367627183861,True
2b0b80ef6,True,1,0.6136128902435303,77.0,88.0,289.0,300.0,86700.0,0.9633333333333334,0.4321172248803828,0.5299043062200957,0.49583333333333335,0.03977727508310488,True
b80a19455,True,1,0.7966231107711792,64.0,7.0,533.0,464.0,247312.0,1.1487068965517242,0.8050520833333333,0.51640625,0.4979166666666667,0.026368778887161236,True
d8be7f8b0,True,1,0.8398626446723938,117.0,135.0,341.0,272.0,92752.0,1.2536764705882353,0.2264453125,0.44921875,0.4234375,0.12992730088639953,True
0e80de8ac,True,1,0.5870323181152344,20.0,9.0,584.0,569.0,332296.0,1.0263620386643233,0.880021186440678,0.4875,0.49745762711864405,0.01870140749266424,True
4a4fb4974,True,1,0.7021546959877014,11.0,13.0,232.0,445.0,103240.0,0.5213483146067416,0.5974537037037037,0.3527777777777778,0.490625,0.17730231558304904,True
5b59ef7ee,True,1,0.8214170336723328,112.0,13.0,187.0,285.0,53295.0,0.656140350877193,0.444125,0.51375,0.5183333333333333,0.03111269837220809,True
1d7e844a7,True,1,0.3748379349708557,15.0,143.0,252.0,283.0,71316.0,0.8904593639575972,0.5158854166666667,0.4895833333333333,0.5927083333333333,0.1593543735851607,True
41e069381,True,1,0.6878992319107056,15.0,70.0,368.0,169.0,62192.0,2.1775147928994083,0.5823220973782771,0.4975,0.5786516853932584,0.08743063671009248,True
d1962ab4f,True,1,0.7355273962020874,6.0,8.0,361.0,454.0,163894.0,0.7951541850220264,0.8777527849185947,0.4794344473007712,0.4895833333333333,0.03053880033580404,True
0d6b8efdc,False,0,,,,,,,,,,,,
503a096e7,True,1,0.685077428817749,66.0,56.0,106.0,235.0,24910.0,0.451063829787234,0.34085933223864257,0.5862068965517241,0.48194444444444445,0.09033915246458667,True
206db8d8d,True,1,0.4727425277233124,157.0,13.0,159.0,242.0,38478.0,0.6570247933884298,0.3602808988764045,0.59125,0.50187265917603,0.15180501368745516,True
599d24d23,True,1,0.6726808547973633,53.0,4.0,306.0,388.0,118728.0,0.788659793814433,0.74205,0.515,0.495,0.022360679774997897,True
1a0395c7f,True,5,0.7917048931121826,328.0,305.0,159.0,231.0,36729.0,0.6883116883116883,0.10434375,0.63671875,0.7645454545454545,0.40239767282442035,False
4f1d86875,True,2,0.5634751915931702,10.0,24.0,66.0,87.0,5742.0,0.7586206896551724,0.27895452778857366,0.3467741935483871,0.4066265060240964,0.23668295346362134,False
62b9cb163,True,1,0.7558685541152954,67.0,4.0,216.0,221.0,47736.0,0.9773755656108597,0.3978,0.4375,0.38166666666666665,0.17367786272291585,True
4a93b3e4e,True,1,0.7093924880027771,11.0,87.0,318.0,308.0,97944.0,1.0324675324675325,0.61215,0.425,0.6025,0.17961764946686057,True
991eba9f9,True,1,0.5211237072944641,11.0,109.0,274.0,218.0,59732.0,1.2568807339449541,0.3456712962962963,0.4111111111111111,0.45416666666666666,0.12944325225965067,True
8e2723a38,True,1,0.8664444088935852,169.0,63.0,313.0,223.0,69799.0,1.4035874439461884,0.3029470486111111,0.50859375,0.4847222222222222,0.021185208433711997,True
8f128d3ed,True,2,0.7604807615280151,179.0,103.0,188.0,139.0,26132.0,1.3525179856115108,0.21776666666666666,0.6825,0.575,0.30555523232306137,False
497ef36aa,False,0,,,,,,,,,,,,
af514b027,True,1,0.7809395790100098,72.0,23.0,248.0,369.0,91512.0,0.6720867208672087,0.57195,0.49,0.51875,0.030052038200428267,True
5cba5c76a,True,1,0.6649030447006226,140.0,0.0,491.0,344.0,168904.0,1.427325581395349,0.7330902777777778,0.60234375,0.4777777777777778,0.179726341596054,True
a2cf852c0,True,1,0.5976732969284058,9.0,67.0,198.0,202.0,39996.0,0.9801980198019802,0.33441471571906356,0.3612040133779264,0.42,0.20987027683143017,False
a16c6d55d,True,1,0.8572624325752258,61.0,76.0,119.0,175.0,20825.0,0.68,0.17354166666666668,0.40166666666666667,0.40875,0.18772320048411703,True
7727b4dae,True,1,0.6273932456970215,38.0,15.0,197.0,323.0,63631.0,0.6099071207430341,0.5935727611940298,0.5093283582089553,0.44125,0.09816629199887895,True
1a91262f6,True,1,0.7189410924911499,25.0,139.0,156.0,260.0,40560.0,0.6,0.338,0.3433333333333333,0.6725,0.33394610343586884,False
3f834da3b,True,1,0.6732841730117798,0.0,0.0,350.0,476.0,166600.0,0.7352941176470589,0.9641203703703703,0.4861111111111111,0.49583333333333335,0.01795054935711501,True
f72d7a939,True,1,0.7160348892211914,129.0,56.0,129.0,242.0,31218.0,0.5330578512396694,0.26015,0.48375,0.59,0.11108555261599053,True
779d50e4f,True,1,0.8009549379348755,37.0,113.0,234.0,177.0,41418.0,1.3220338983050848,0.34515,0.5133333333333333,0.50375,0.01708800749063506,True
ee93b2d47,True,2,0.7153419256210327,46.0,3.0,174.0,390.0,67860.0,0.4461538461538462,0.6139898482668765,0.48014440433212996,0.49624060150375937,0.023473621217475187,True
8849d3fe9,True,1,0.8143455386161804,131.0,54.0,239.0,203.0,48517.0,1.1773399014778325,0.4043083333333333,0.62625,0.5183333333333333,0.20319448811422025,False
143d10038,True,1,0.6581439971923828,132.0,105.0,284.0,382.0,108488.0,0.743455497382199,0.35315104166666667,0.5708333333333333,0.4625,0.10404326023342407,True
a1390d450,True,1,0.5463994741439819,3.0,0.0,293.0,396.0,116028.0,0.73989898989899,0.9669,0.49833333333333335,0.495,0.00824621125123532,True
7df56218d,True,1,0.4244163930416107,105.0,123.0,191.0,281.0,53671.0,0.6797153024911032,0.30973568790397044,0.5554016620498615,0.5489583333333333,0.10275897726743978,True
