PetID,n_metadata_images,n_label_annotations_mean,label_score_mean,pct_images_with_dog_label,pct_images_with_person_label,brightness_mean,brightness_median,dominant_color_score_mean,dominant_color_pixel_fraction_mean
1ef39cee1,8,9.0,0.78325365609375,0.875,0.0,69.651625,20.4925,0.43760775249999995,0.1853954505
1ef3f5030,1,10.0,0.768731149,1.0,0.0,196.40699999999998,196.40699999999998,0.31396413,0.07787027
1ef4df30d,2,8.0,0.7571991953968253,1.0,0.0,81.284,81.284,0.13605482,0.072667362
1ef5b1310,2,10.0,0.8476697025,1.0,0.0,142.226,142.226,0.15456237,0.09705981
1f0bb9d58,5,9.8,0.8021456164666667,1.0,0.0,98.14559999999999,83.93799999999999,0.235139224,0.102393336
1f25222ce,4,7.75,0.7368775692361111,1.0,0.0,137.49925,137.42649999999998,0.2936172475,0.2046735325
1f2573b47,1,10.0,0.851913785,1.0,0.0,114.68699999999998,114.68699999999998,0.29467088,0.43513754
1f2c63312,2,9.0,0.754225758625,1.0,0.0,117.451,117.451,0.198289135,0.092767695
1f33216f7,1,8.0,0.753452365,1.0,0.0,55.868,55.868,0.15445139,0.07015504
1f3e595eb,1,7.0,0.80597534,1.0,0.0,49.32,49.32,0.11834654,0.03668185
1f470d9f4,8,10.0,0.760702486875,1.0,0.0,116.41324999999999,116.04149999999998,0.25079597375,0.123451438875
1f4871c30,3,8.333333333333334,0.7454878612023809,1.0,0.0,120.17899999999999,120.23499999999999,0.20465111,0.09881837666666667
1f4a53e6c,1,10.0,0.772269316,1.0,0.0,155.201,155.201,0.34357673,0.06740343
1f58a286e,1,10.0,0.737316015,1.0,0.0,82.121,82.121,0.40426216,0.107093304
1f64d3191,2,10.0,0.7843305814999999,1.0,0.0,136.71249999999998,136.71249999999998,0.20040244000000002,0.05794194750000001
1f6dc1747,20,9.35,0.7420121943263889,1.0,0.0,120.5346,115.966,0.22950955894999997,0.055703328350000005
1f6fe20fc,5,9.6,0.7593151288666666,1.0,0.0,94.1544,80.288,0.319753464,0.12381200020000001
1f70f8112,3,10.0,0.7393683163333334,1.0,0.0,118.33699999999999,118.18299999999999,0.1913428633333333,0.02942536533333333
1f72d4b56,3,10.0,0.7924949946666667,1.0,0.0,39.834666666666664,46.205999999999996,0.22588197333333335,0.092633888
1f7363767,1,10.0,0.7771738160000001,1.0,0.0,50.474,50.474,0.19681618,0.091311134
1f7bf1b32,1,10.0,0.7931339879999999,1.0,0.0,117.364,117.364,0.072990306,0.06260323
1f7c7c248,1,10.0,0.705102577,1.0,0.0,198.15299999999996,198.15299999999996,0.20412269,0.21782865
1f82b8bf0,3,10.0,0.8211717743333334,1.0,0.0,202.27733333333333,224.32,0.39026464666666666,0.09371451333333332
1f949d065,5,7.6,0.7408323850380952,1.0,0.0,106.13900000000001,116.8,0.249755671,0.1140825496
1f983f20b,5,9.8,0.7472964775333334,1.0,0.0,113.205,116.84599999999998,0.19487805519999998,0.094641002
1f9a15807,6,9.333333333333334,0.788830114574074,1.0,0.0,85.19066666666667,84.658,0.16621787666666665,0.068530248
1f9b856e0,2,10.0,0.7465250640000001,1.0,0.0,24.008499999999998,24.008499999999998,0.24198868,0.11218059999999999
1faffda03,6,8.666666666666666,0.736854788263889,1.0,0.0,62.77533333333333,50.041,0.29468292,0.12216730133333333
1fb9fdf7f,1,10.0,0.804671937,1.0,0.0,50.967999999999996,50.967999999999996,0.19272588,0.0790378
1fba191e3,6,7.833333333333333,0.7775080243869047,0.8333333333333334,0.0,158.3825,165.0105,0.22583391083333335,0.050935401500000005
1fba9cbc9,4,9.0,0.8056455093333332,1.0,0.0,82.24825,80.957,0.25383381250000003,0.0700356055
1fbf04fab,2,8.5,0.8176123837857143,1.0,0.0,65.17349999999999,65.17349999999999,0.283417275,0.0396208075
1fc6f94cc,1,9.0,0.7388039666666667,1.0,0.0,22.163999999999998,22.163999999999998,0.48193848,0.06133283
1fce53107,1,10.0,0.750983188,1.0,0.0,114.83099999999999,114.83099999999999,0.1115808,0.008596209
1fd056050,5,9.0,0.7705604659499999,1.0,0.0,146.3104,118.38099999999999,0.325273804,0.1404092952
1fd1d2349,2,10.0,0.8157025554999999,1.0,0.0,178.5015,178.5015,0.11312333,0.047625968500000004
1fd2f589f,3,10.0,0.760214788,1.0,0.0,105.455,81.517,0.2855855333333333,0.101239077
1fd342e17,2,10.0,0.8174129535,1.0,0.0,158.9155,158.9155,0.288007225,0.195958287
1fd464902,4,9.5,0.78332169475,1.0,0.0,113.57974999999999,86.548,0.2921055425,0.090556181
1fdf2880b,2,8.5,0.6905601804285715,1.0,0.0,244.635,244.635,0.20676105,0.029266389999999996
1fe400328,2,10.0,0.7795814135,1.0,0.0,84.191,84.191,0.379384755,0.100500485
1fecd2bab,4,7.5,0.7456649456944444,1.0,0.0,140.81075,138.997,0.2086419675,0.13148486
1ff9cda01,2,10.0,0.7591710215,1.0,0.0,135.83849999999998,135.83849999999998,0.21953612500000003,0.07118877500000001
1ffb40e20,1,8.0,0.7716191575,1.0,0.0,193.793,193.793,0.20288104,0.15291494
1ffe668f9,12,8.583333333333334,0.713583017324074,1.0,0.0,85.66341666666666,64.99549999999999,0.27034084333333336,0.09406176249999999
200a0df49,3,8.666666666666666,0.7253046858888889,1.0,0.0,42.083999999999996,20.412999999999997,0.4679759766666667,0.10277624319999999
201aad926,1,7.0,0.7696970914285715,1.0,0.0,156.648,156.648,0.23306379,0.051288284
201ea7802,2,10.0,0.7837657505,1.0,0.0,37.122,37.122,0.20088832,0.18318592
2023404f9,3,8.0,0.7405247438571428,1.0,0.0,110.05966666666666,120.004,0.28108108000000004,0.09668067733333334
203e2bd3c,13,9.923076923076923,0.797009366042735,1.0,0.0,103.64715384615384,117.947,0.27649269538461535,0.10000933761538462
204a3b926,8,8.125,0.737196179672123,1.0,0.0,43.6865,36.128,0.32323330625,0.0580816025
204ca9f14,1,10.0,0.8071717919999999,1.0,0.0,80.88199999999999,80.88199999999999,0.2632645,0.12209688
20559d623,4,8.75,0.7301855403214286,1.0,0.0,160.74949999999998,164.34949999999998,0.1824669625,0.0796872625
206db8d8d,3,9.666666666666666,0.7424596747037038,1.0,0.0,157.269,162.13,0.22818522666666666,0.06972258666666667
207298884,3,8.666666666666666,0.7849038114021164,1.0,0.0,148.88833333333332,196.37,0.21981331666666667,0.10056207933333333
207c24fd3,4,10.0,0.790727183,1.0,0.0,107.6445,116.716,0.3188565175,0.08248055575
207c30391,6,9.5,0.7922373400555555,1.0,0.0,151.15733333333333,156.5255,0.39322638833333334,0.127884534
207d61997,8,10.0,0.78921186225,1.0,0.0,71.2705,68.7195,0.20429955625000001,0.0682340445
20845a37b,1,10.0,0.924787699,1.0,0.0,109.91399999999999,109.91399999999999,0.29402792,0.18912591
208843e22,5,9.4,0.7680024024388888,1.0,0.0,128.88439999999997,84.891,0.30448888199999996,0.10326342740000001
2099c09a0,4,9.25,0.76741018425,1.0,0.0,88.054,84.205,0.12070657750000001,0.0734182545
209e4f717,4,8.75,0.7656170765267858,1.0,0.0,140.50549999999998,121.66,0.264800935,0.037422128250000006
20b7e24b2,1,7.0,0.84107203,1.0,0.0,115.19800000000001,115.19800000000001,0.15151417,0.015803274
20ba919c6,9,10.0,0.7760603444444444,1.0,0.0,135.48166666666668,141.897,0.19653916999999999,0.10297102466666667
20bf4bf39,5,7.6,0.7585078281833333,0.8,0.0,68.33959999999999,49.713,0.340960972,0.1777488752
20c3c2ba7,3,10.0,0.7499569266666667,1.0,0.0,206.68500000000003,196.865,0.5805326833333333,0.21112508666666666
20cb13be9,12,9.833333333333334,0.7999263708958333,1.0,0.0,138.67399999999998,153.0075,0.192557693,0.06773960358333334
20d4ea30e,3,10.0,0.7877148516666667,1.0,0.0,85.31333333333333,54.396,0.36453976,0.15418512833333334
20e46cb8d,5,8.8,0.7351768077611112,1.0,0.0,178.0332,194.826,0.350373976,0.177839556
20e4dbf48,2,9.0,0.76773613925,1.0,0.0,87.74599999999998,87.74599999999998,0.273920905,0.140869245
20e75472d,3,8.333333333333334,0.7709355320833332,1.0,0.0,67.295,24.598,0.2629001933333333,0.11320327766666666
20f05426f,4,10.0,0.7400902807499999,1.0,0.0,136.67725,138.8835,0.2425763225,0.07437881325
20f870155,7,8.714285714285714,0.7877645156876418,1.0,0.0,83.17414285714287,83.94800000000001,0.26557645571428573,0.10580089242857142
20fc75f2c,7,9.285714285714286,0.7807182669342403,1.0,0.0,100.898,82.227,0.1695858685714286,0.03507209577142857
2105b697d,1,9.0,0.7729061555555555,1.0,0.0,78.19899999999998,78.19899999999998,0.26007643,0.07093306
210b8d077,2,10.0,0.847383708,1.0,0.0,20.405499999999996,20.405499999999996,0.429146885,0.10252734499999999
21178f3b0,4,10.0,0.7721537615,1.0,0.0,121.38399999999999,125.75099999999999,0.2345648,0.0678494365
21206933c,18,9.5,0.7844640063194445,1.0,0.0,126.20177777777778,120.4275,0.27430293722222227,0.06229043827777778
212157776,4,10.0,0.8213417335000001,1.0,0.0,20.30425,20.3505,0.6044127175,0.37902450499999996
213cf987d,2,10.0,0.901530393,1.0,0.0,66.0715,66.0715,0.23791627999999998,0.048994104
21415ffb9,5,9.2,0.7184038725388888,1.0,0.0,140.5734,125.74,0.379370886,0.17068237979999998
2148c2ef6,4,10.0,0.76445221575,1.0,0.0,186.13174999999998,211.71749999999997,0.26881375,0.098220241
214dbc1f4,2,10.0,0.8036534320000001,1.0,0.0,120.119,120.119,0.18382147,0.161929585
215345b52,8,8.75,0.7805429046388889,1.0,0.0,87.96175,83.52199999999999,0.4206874175,0.1703607545
215903d75,3,9.333333333333334,0.7465255382500001,1.0,0.0,39.67466666666667,47.02799999999999,0.30657243666666667,0.14936894333333334
215f9a760,1,10.0,0.725532247,1.0,0.0,233.98799999999997,233.98799999999997,0.25444058,0.029656608
2160f2109,4,8.5,0.7726530673412698,1.0,0.0,138.13825,136.691,0.1624264325,0.06507493824999999
216840542,6,9.166666666666666,0.7655806538472222,1.0,0.0,140.9428333333333,138.96749999999997,0.3321754,0.174494487
2177b28d2,3,9.333333333333334,0.7841860661666665,1.0,0.0,145.24099999999999,121.25899999999999,0.24491485000000002,0.08798734266666668
217fcf5f1,1,10.0,0.8331514720000002,1.0,0.0,69.525,69.525,0.08439084,0.0013007284
21847129b,1,10.0,0.772618335,1.0,0.0,51.849000000000004,51.849000000000004,0.32240078,0.14635836
218f8bb3a,2,10.0,0.7738409175000001,1.0,0.0,20.5925,20.5925,0.74666717,0.18531329000000002
21958b8f8,5,8.2,0.7825903891746031,1.0,0.0,105.7132,85.005,0.164350424,0.0468005758
2196b0156,7,10.0,0.7758912864285714,1.0,0.0,160.16657142857142,193.148,0.2757574328571429,0.12654206742857144
219bf9c22,1,10.0,0.751757337,1.0,0.0,119.72099999999999,119.72099999999999,0.1749515,0.05341404
21a1b528f,5,10.0,0.773888949,1.0,0.0,185.184,188.33599999999998,0.3747622,0.08068263719999999
21a56b530,3,10.0,0.8672988916666666,1.0,0.0,107.962,119.57000000000001,0.27960182333333333,0.10385420533333334
21a7f4896,1,10.0,0.730584793,1.0,0.0,52.947,52.947,0.10413009,0.0393056
21ae91701,4,6.5,0.7778834334613095,1.0,0.0,76.85425,68.3845,0.38611768,0.11242042
21b5e3d22,3,10.0,0.7420083043333334,1.0,0.0,92.38866666666667,81.555,0.31744637000000003,0.060099848000000004
21b90ff68,2,9.5,0.7727347227222222,1.0,0.0,123.69449999999999,123.69449999999999,0.18257969000000002,0.0966195175
21bebd773,5,8.8,0.7773525688722221,1.0,0.0,141.85899999999998,155.941,0.294542772,0.1095907036
21c281e66,1,10.0,0.8174683089999999,1.0,0.0,20.957,20.957,0.5376656,0.21417725
21c3157e8,2,10.0,0.7514824405,1.0,0.0,154.45299999999997,154.45299999999997,0.149390005,0.034306712
21c8d5f0e,13,9.153846153846153,0.7370306613760683,1.0,0.0,166.9636923076923,194.067,0.3196618923076923,0.07368349692307692
21cc6a743,5,6.6,0.7852517758571429,0.6,0.0,104.87339999999999,84.99600000000001,0.187625822,0.1193478928
21d79f603,1,10.0,0.755872801,1.0,0.0,19.145999999999997,19.145999999999997,0.11412953,0.12337878
21d8f0d2f,3,8.333333333333334,0.7474288661666666,1.0,0.0,167.053,191.435,0.19773295999999999,0.06459009233333333
21e4ca7d1,2,6.5,0.7779332382142856,1.0,0.0,117.6485,117.6485,0.121371435,0.08452844100000001
21f4a6abf,4,9.75,0.7289269490555556,1.0,0.0,197.21524999999997,197.3755,0.324942745,0.04046488525
21f945788,3,9.666666666666666,0.6851679417777777,1.0,0.0,167.053,155.495,0.13899002000000002,0.07694073
21fc38738,14,9.285714285714286,0.7546250023412698,1.0,0.0,67.26328571428571,49.699,0.27501549285714283,0.07513123664285715
2204729ca,1,9.0,0.7975105955555555,1.0,0.0,50.701,50.701,0.32262707,0.09061741
220d4394a,2,9.0,0.7807656025,1.0,0.0,181.23649999999998,181.23649999999998,0.17731349,0.13307723999999999
220e9aa26,4,9.5,0.759761348375,1.0,0.0,71.88199999999999,38.046499999999995,0.2790814375,0.1255450135
221331819,6,9.0,0.7199888664120371,1.0,0.0,170.31483333333333,159.4145,0.22449503333333332,0.08823433166666667
22145fe75,2,9.0,0.76496990525,1.0,0.0,208.9715,208.9715,0.245364125,0.139858285
221cc9a2b,2,8.5,0.7844830042142857,1.0,0.0,121.311,121.311,0.20403472,0.140280135
22230a3ea,1,10.0,0.8227077250000001,1.0,0.0,116.539,116.539,0.13613133,0.20019025
222afe2dd,3,7.333333333333333,0.7792555064444445,1.0,0.0,18.516333333333332,17.886,0.39813512,0.34886120333333337
2259cf6f8,6,8.333333333333334,0.7680370699305556,1.0,0.0,120.88983333333333,114.5975,0.15589363,0.09571735316666667
2262be7e9,5,8.8,0.7834197073,1.0,0.0,83.5752,116.97899999999998,0.35582944,0.1592487712
226e8fe7c,1,9.0,0.7613368722222221,1.0,0.0,231.97199999999998,231.97199999999998,0.46705037,0.08207464
227580301,2,5.5,0.6511854791666667,0.5,0.0,88.06899999999999,88.06899999999999,0.30601109,0.0395298125
227bfa6b8,4,7.5,0.7384254137569444,1.0,0.0,119.10600000000001,118.20500000000001,0.26413479500000003,0.0524415785
228117dca,11,9.909090909090908,0.7972816115252525,1.0,0.0,75.62790909090909,24.978999999999996,0.24994079545454542,0.10389993318181819
2288c4fc6,1,8.0,0.76945753375,1.0,0.0,120.156,120.156,0.2205804,0.09393148
228d72748,5,7.4,0.7207577337166666,1.0,0.0,116.77940000000001,118.43299999999999,0.20398336,0.12121931999999999
22987c7fb,6,9.833333333333334,0.7624254393518518,1.0,0.0,125.35700000000001,118.381,0.21990242666666668,0.0632406945
22992ecd0,5,8.2,0.7564444021,1.0,0.0,153.1198,180.023,0.1510261708,0.0614714168
229beedff,2,9.0,0.755345294375,1.0,0.0,69.592,69.592,0.31829086500000003,0.11106822799999999
22a0baf52,3,9.333333333333334,0.747108974,1.0,0.0,117.66166666666668,115.944,0.15868461666666667,0.07620805666666666
22abde55b,2,9.0,0.7366238095,1.0,0.0,84.607,84.607,0.29957631,0.09470046
22bc76cf6,2,10.0,0.6953224195,0.5,0.0,198.7065,198.7065,0.17399402000000003,0.198743793
22c2f101e,7,9.285714285714286,0.7549827278769842,1.0,0.0,122.45671428571427,120.527,0.10959626685714285,0.05360380271428571
22cf2902d,1,10.0,0.7699074359999999,1.0,0.0,90.10699999999999,90.10699999999999,0.12549268,0.0031966756
22d381889,1,10.0,0.7605849119999999,1.0,0.0,155.07,155.07,0.16865751,0.061937984
22de1a590,1,10.0,0.737889772,1.0,0.0,245.185,245.185,0.51244,0.17507805
22e4974f2,6,9.5,0.7358626062380953,1.0,0.0,94.45949999999999,85.3795,0.23742829666666668,0.10684761391666668
230009c15,1,10.0,0.8074581350000001,1.0,0.0,193.071,193.071,0.1596172,0.09686091
2302acf06,4,9.25,0.7591672456428571,1.0,0.0,82.85575,77.152,0.22398808750000002,0.11250000199999999
230d5d85c,2,10.0,0.832939061,1.0,0.0,214.8755,214.8755,0.23114432499999998,0.048560529000000005
2318247fb,5,10.0,0.7809333452,1.0,0.0,107.117,86.92899999999999,0.24844347200000003,0.07845993679999999
231fe619a,2,7.5,0.7250206367857142,1.0,0.0,152.326,152.326,0.24068043500000003,0.0856709
232aee73d,3,9.0,0.770623095,1.0,0.0,96.04733333333333,115.45700000000001,0.14735088166666666,0.101590313
23367e78c,6,9.833333333333334,0.7777694594629629,1.0,0.0,37.955666666666666,26.656999999999996,0.4789420483333333,0.14449203416666667
23379775f,10,9.4,0.7694272755972221,1.0,0.0,58.314499999999995,52.559999999999995,0.276375722,0.0960544579
233aeb07c,4,8.0,0.7727062062361111,1.0,0.0,131.25549999999998,137.99349999999998,0.3200226925,0.12139787999999999
233ddf40c,2,10.0,0.7404045105,1.0,0.0,155.465,155.465,0.33315085,0.06291189650000001
234a5a54c,5,7.2,0.7752783460357143,1.0,0.0,71.8678,53.25,0.16460109,0.07524196899999999
234b2a6b6,5,8.6,0.7541124413055555,1.0,0.0,71.0162,22.185000000000002,0.17332469,0.08600655366000001
2352b7f0e,1,10.0,0.7891726109999999,1.0,0.0,48.431,48.431,0.22573017,0.04743323
235a61374,2,10.0,0.7541909975,1.0,0.0,220.64799999999997,220.64799999999997,0.24086138,0.033083745
237343008,3,10.0,0.7878506833333333,1.0,0.0,85.60166666666667,51.211,0.32278014000000005,0.04122386483333334
2374a1c12,5,9.2,0.7900487775333332,1.0,0.0,94.1768,118.945,0.256188788,0.0833541888
23874f644,2,10.0,0.7766854365,1.0,0.0,155.7375,155.7375,0.203171285,0.127114417
239326fd2,1,8.0,0.76312327625,1.0,0.0,241.331,241.331,0.39482495,0.055797733
23941ded4,1,9.0,0.7657757566666668,1.0,0.0,190.97899999999998,190.97899999999998,0.4571284,0.03924731
2398599fc,1,10.0,0.8499540940000001,1.0,0.0,200.51600000000002,200.51600000000002,0.3066283,0.13625304
23a1e62d8,1,10.0,0.8148521609999999,1.0,0.0,233.957,233.957,0.21743149,0.0780788
23b3f793e,2,9.5,0.7669232181666668,1.0,0.0,146.072,146.072,0.22406059,0.101460333
23b64fe21,8,10.0,0.828040789875,1.0,0.0,26.055749999999996,20.005499999999998,0.5724306675,0.17169326875000002
23baf0395,2,10.0,0.7511510054999999,1.0,0.0,78.79749999999999,78.79749999999999,0.207658515,0.14342799
23bf0ed46,3,10.0,0.7411180873333333,1.0,0.0,173.55133333333333,161.72899999999998,0.32532906666666667,0.17052254666666666
23c4874d8,2,10.0,0.7656559675000001,1.0,0.0,69.8755,69.8755,0.22025159,0.152774805
23c8c5957,5,6.8,0.7532151514785714,1.0,0.0,140.84779999999998,156.344,0.22675778200000002,0.175680376
23cdf5f21,4,8.75,0.7743867553660714,1.0,0.0,84.7465,87.15549999999999,0.34593945249999997,0.120041551
23ce26e85,4,8.25,0.7843672546666667,1.0,0.0,95.8475,85.81349999999999,0.17458331,0.0571873745
23e36bfd9,2,10.0,0.7697238989999999,1.0,0.0,118.0255,118.0255,0.35538727999999997,0.040105793
23e49bd2e,2,10.0,0.777844938,1.0,0.0,60.79899999999999,60.79899999999999,0.19147835000000002,0.0139303445
23ed3e349,4,9.25,0.7591667755694445,1.0,0.0,216.475,216.781,0.2791629175,0.105225059
23eddf1d8,1,10.0,0.7347071150000001,1.0,0.0,119.973,119.973,0.14301074,0.06462784
2401dd6df,5,10.0,0.78827775,1.0,0.0,114.2618,122.09899999999999,0.10318284200000001,0.017309122
2405c5660,1,10.0,0.829805666,1.0,0.0,80.934,80.934,0.4502645,0.09813794
240ddd506,2,10.0,0.8348680589999999,1.0,0.0,36.9005,36.9005,0.190533735,0.12802685
2416a2da1,1,8.0,0.7793697525000001,1.0,0.0,9.896999999999998,9.896999999999998,0.09700479,0.34382588
2418f7929,7,9.285714285714286,0.7641824095793651,1.0,0.0,96.41414285714286,83.473,0.21878870857142857,0.06774683078571428
241b90aaa,4,8.5,0.74342128575,1.0,0.0,85.314,50.596000000000004,0.27354257000000004,0.10924702
2430b50b4,2,8.5,0.7287258544285715,1.0,0.0,50.28,50.28,0.248226925,0.10722338000000001
24361123a,5,10.0,0.8187569888,1.0,0.0,126.3058,118.717,0.30287186,0.124222808
24379b58d,1,10.0,0.762602712,1.0,0.0,192.098,192.098,0.18716365,0.020001896
243f7f43e,1,10.0,0.7222329919999999,1.0,0.0,88.43299999999999,88.43299999999999,0.17232314,0.036593825
244144067,14,10.0,0.7728799272857143,1.0,0.0,122.03764285714286,116.136,0.20619399214285714,0.07493141114285715
24488c53a,4,10.0,0.82829703175,1.0,0.0,165.5575,155.2715,0.1570845525,0.02694675675
245434d5d,1,10.0,0.7234324999999999,1.0,0.0,155.878,155.878,0.14909986,0.008057636
2455effb8,6,8.333333333333334,0.7608532488703704,1.0,0.0,29.090333333333334,21.167499999999997,0.19476783266666664,0.09647300040000001
24573b56d,2,10.0,0.8003751044999999,1.0,0.0,195.12099999999998,195.12099999999998,0.17255057499999998,0.11129899
245b99f60,8,9.375,0.7581923833020834,1.0,0.0,48.2655,23.359499999999997,0.25789945375,0.09972007475
245bfe92f,2,10.0,0.7783637244999999,1.0,0.0,138.73499999999999,138.73499999999999,0.330581185,0.217276975
245d6e033,1,10.0,0.8407116800000001,1.0,0.0,23.686,23.686,0.47339678,0.34321886
2463e0981,1,10.0,0.789320696,1.0,0.0,87.229,87.229,0.11206329,0.019857705
2469e58fd,6,5.666666666666667,0.7379551511944444,0.8333333333333334,0.0,69.7465,49.20099999999999,0.19273373500000002,0.052433808
246c3850a,1,7.0,0.7338197485714286,1.0,0.0,157.586,157.586,0.19284928,0.07238395
24737dbd5,2,9.5,0.7571410456111112,1.0,0.0,76.0435,76.0435,0.279718555,0.07070122150000001
2485efd0a,1,8.0,0.71529475,1.0,0.0,52.925,52.925,0.12536465,0.1489618
24890da9b,13,8.0,0.7450414544587912,0.8461538461538461,0.07692307692307693,87.90853846153846,50.914,0.22359865346153845,0.12428098113076924
248c027cb,4,9.5,0.7256753559722222,1.0,0.0,97.01774999999999,89.385,0.23875294749999998,0.11888657275
248eca1fa,4,8.25,0.7691504445833333,1.0,0.0,47.618,39.353,0.2783975875,0.11152042875
249112486,1,9.0,0.7143072277777778,1.0,0.0,192.18999999999997,192.18999999999997,0.2092971,0.03758369
249540f2d,2,8.5,0.7569168041428571,1.0,0.0,53.598,53.598,0.2469842025,0.16575615999999999
24993107f,5,10.0,0.758551289,1.0,0.0,127.598,156.123,0.25545772,0.04960110920000001
24abd7725,1,10.0,0.8313598689999999,1.0,0.0,192.18999999999997,192.18999999999997,0.15443143,0.18769552
24af5742e,11,9.0,0.7609307008484848,1.0,0.0,94.68736363636363,51.074999999999996,0.2348793881818182,0.07773231821818181
24afd5f54,1,9.0,0.7609771066666666,1.0,0.0,54.229,54.229,0.15424608,0.10319112
24bbd04ce,5,9.0,0.751850160704762,1.0,0.0,173.7766,154.31599999999997,0.26453526,0.11060895479999999
24be8e826,1,7.0,0.7668524514285714,1.0,0.0,89.979,89.979,0.4662298,0.13110247
24c1d5a33,4,9.5,0.79001760425,1.0,0.0,37.24225,22.935499999999998,0.2462528625,0.12632082275
24d3b54ec,2,10.0,0.7749813965,1.0,0.0,67.41749999999999,67.41749999999999,0.28887865,0.07799724
24d9b76ae,5,8.8,0.8365073229333333,0.8,0.2,86.4446,87.41300000000001,0.22876997000000002,0.0881546384
24dfcc985,5,9.0,0.7571904952857144,1.0,0.0,173.207,195.84599999999998,0.278116574,0.0416047308
24e2a6ff5,1,10.0,0.762510931,1.0,0.0,189.55999999999997,189.55999999999997,0.10477719,0.03000347
24e2e049e,1,9.0,0.7032878311111112,1.0,0.0,17.892999999999997,17.892999999999997,0.5144656,0.2866837
24e800fa6,5,10.0,0.7881204558,1.0,0.0,90.2366,23.651999999999997,0.220596968,0.0851890378
24ee3b57d,4,10.0,0.7587316435,1.0,0.0,160.60725000000002,174.61350000000002,0.380189515,0.1205938495
24fee0cc4,2,9.0,0.784761007625,1.0,0.0,17.883499999999998,17.883499999999998,0.23485582,0.0832461665
252b8d395,1,10.0,0.7664403629999998,1.0,0.0,20.689999999999998,20.689999999999998,0.6476015,0.17134929
2533f425e,5,9.2,0.726363964552381,1.0,0.0,124.54319999999998,83.55099999999999,0.22564607399999997,0.10789516800000001
254c3305f,3,10.0,0.8055375406666666,1.0,0.0,84.843,82.173,0.20213534,0.077337875
254dd6ba7,16,9.8125,0.7687143229149306,1.0,0.0,123.8854375,138.2585,0.2980344625,0.118371704625
2560aee80,5,9.0,0.8095055365,1.0,0.0,152.503,192.849,0.283817598,0.10128338740000001
2562fec96,1,7.0,0.7684679442857144,1.0,0.0,156.84799999999998,156.84799999999998,0.18568291,0.012825496
2566ab3a5,2,10.0,0.79537777,1.0,0.0,21.954,21.954,0.6834039000000001,0.13061246999999998
256f40704,3,9.333333333333334,0.7550839297499999,1.0,0.0,73.382,80.699,0.29625636333333333,0.05494991633333333
25765058c,4,9.75,0.7079296354722222,1.0,0.0,73.3055,38.239,0.1708757475,0.10680364149999999
257a99aa2,4,9.75,0.7466649525277778,1.0,0.0,145.35199999999998,152.98049999999998,0.2233553125,0.055791841
258667857,4,9.5,0.7862461235,1.0,0.0,92.1305,91.53699999999999,0.32568656500000004,0.0587588905
2599e55c5,2,10.0,0.790045926,1.0,0.0,153.149,153.149,0.16138660500000002,0.0371048553
259b10a3e,1,10.0,0.719910276,1.0,0.0,24.864999999999995,24.864999999999995,0.2391462,0.171659
259dc7e9a,4,9.25,0.7683724342430556,1.0,0.0,17.002,16.872999999999998,0.40086337250000004,0.126488819
25c681109,5,9.6,0.7856560766999999,1.0,0.0,122.18819999999998,124.141,0.217937534,0.10766562500000001
25d4c7493,1,10.0,0.747367843,1.0,0.0,203.128,203.128,0.22650255,0.051855706
25e0e0edf,4,10.0,0.7968332534999999,1.0,0.0,86.59075,66.71549999999999,0.252806005,0.054464036
25f055b91,1,10.0,0.746174512,1.0,0.0,24.689999999999998,24.689999999999998,0.37027928,0.24843913
25f6db0fd,1,9.0,0.7490859511111112,1.0,0.0,116.184,116.184,0.098846,0.040667363
25fc96414,4,8.5,0.7735425392708334,1.0,0.0,103.20949999999999,115.591,0.30937325000000004,0.11758363150000001
25fce0465,4,9.75,0.7811746691944444,1.0,0.0,118.547,118.526,0.21110116,0.19114121
26161bad4,6,9.666666666666666,0.7516316869166667,1.0,0.0,152.36183333333332,159.257,0.2034436706666667,0.0761370185
2618aa6a2,5,10.0,0.8089902876,1.0,0.0,35.5646,27.377,0.314114784,0.15665249779999998
261a88440,1,10.0,0.772299785,1.0,0.0,15.875,15.875,0.7173184,0.23931997
261c4115b,6,8.166666666666666,0.7772443458710317,1.0,0.0,233.1208333333333,241.56699999999998,0.275209805,0.08780639533333334
2625dcb50,8,9.25,0.7432478385208333,1.0,0.0,40.4075,22.6235,0.36188294325000003,0.170256555625
2628915bb,1,9.0,0.7802414322222223,1.0,0.0,195.835,195.835,0.24697909,0.25530285
262d7f006,7,9.428571428571429,0.75544171325,1.0,0.0,98.98628571428571,84.728,0.33453624428571427,0.07399286557142858
2630db5dc,1,8.0,0.7851063175,1.0,0.0,150.08499999999998,150.08499999999998,0.12449569,0.09583117
26627b528,2,8.0,0.769794170625,1.0,0.0,198.164,198.164,0.32998021,0.097847513
26662f4f9,5,9.0,0.7677984791555555,1.0,0.0,106.3414,118.369,0.279553632,0.08941676080000001
266aee5b3,2,9.0,0.74977279,1.0,0.0,123.54599999999999,123.54599999999999,0.26657734,0.077103314
267162afd,12,9.5,0.7945062489722222,1.0,0.0,115.37825,117.898,0.24609568083333333,0.0684172575
267841852,1,8.0,0.69074004125,1.0,0.0,79.49999999999999,79.49999999999999,0.16078438,0.10483871
